-1.4985,7.0,2.169319683711598e-22,1.0,1.6451744148369795e-20,-2.0643034770304938e-20,1.834012366675813e-20,-1.24073946490372e-20,6.564976651697057e-21,-2.705822042947001e-21,8.305521288246815e-22,-1.6020912661705477e-22
-1.4955,7.0,1.5503509269934582e-22,1.0,1.8644503974950275e-20,-2.3658501194687633e-20,2.098370099863685e-20,-1.418381806981237e-20,7.507394988897823e-21,-3.09509479545629e-21,9.498749307877789e-22,-1.8316296936707972e-22
-1.4925,7.0,1.2427619819020124e-22,1.0,2.1209628114382028e-20,-2.7090097170207e-20,2.3997692570084745e-20,-1.6215580264750615e-20,8.58445078239377e-21,-3.5394846443196536e-21,1.086162655476347e-21,-2.094149581858197e-22
-1.4895,7.0,1.1207980929921598e-22,1.0,2.417731791895858e-20,-3.100080106234864e-20,2.7437551593642e-20,-1.853792814085233e-20,9.81498512235833e-21,-4.046942426593336e-21,1.2418332093064927e-21,-2.3941838878800784e-22
-1.4865,7.0,1.1126126256572193e-22,1.0,2.759094005696761e-20,-3.546121395450177e-20,3.136529728951307e-20,-2.1191486801692838e-20,1.1220625055165667e-20,-4.626485957231202e-21,1.4196406147946446e-21,-2.7369706162837913e-22
-1.4835,7.0,1.1778397101932485e-22,1.0,3.1505323966792164e-20,-4.0551109860197146e-20,3.585099780760277e-20,-2.422286612240803e-20,1.2826126069893077e-20,-5.288375975167867e-21,1.6227253939008207e-21,-3.1285253820922263e-22
-1.4805,7.0,1.2945433943970118e-22,1.0,3.598627298848788e-20,-4.636102843584126e-20,4.097423154169332e-20,-2.76854165559136e-20,1.465978542475326e-20,-6.0443065745007e-21,1.8546708553454495e-21,-3.5757357233072693e-22
-1.4775,7.0,1.4516266056760278e-22,1.0,4.11108647153482e-20,-5.29939858149486e-20,4.6825620561489907e-20,-3.1640129481691255e-20,1.6753926897954256e-20,-6.907616483772635e-21,2.11956663679402e-21,-4.0864754309434115e-22
-1.4745,7.0,1.6444321901438163e-22,1.0,4.69683014405247e-20,-6.056736244658453e-20,5.350850302671614e-20,-3.615668728726813e-20,1.914546156853649e-20,-7.893526669729074e-21,2.4220808248709367e-21,-4.6697389070352085e-22
-1.4715,7.0,1.8722157062860622e-22,1.0,5.3661182199455495e-20,-6.921501858282648e-20,6.114079737496414e-20,-4.131467534905103e-20,2.187653217832454e-20,-9.019409458703363e-21,2.7675420336870364e-21,-5.335796728433257e-22
