-1.4985,7.000000302989524,-1.5933607818906242e-07,1.0000006989837307,-2.7032736060273013e-06,3.44484433487863e-06,-3.474071349775563e-06,2.806073974762e-06,-1.8391836651298964e-06,9.859899865360485e-07,-4.317886848637572e-07,1.518928308325166e-07,-4.0798778039815646e-08,7.043025781868442e-09
-1.4955,7.0000003069093655,-1.6131206711881158e-07,1.0000007013831156,-2.7016883314231654e-06,3.444995363546781e-06,-3.4817098280461782e-06,2.817529977485621e-06,-1.849314422630341e-06,9.924960779164688e-07,-4.349952449244341e-07,1.5311071196236033e-07,-4.114146763121117e-08,7.103635412616262e-09
-1.4925,7.000000310295045,-1.6309439422304137e-07,1.0000007028705822,-2.6954589804198053e-06,3.440700801940223e-06,-3.4861604114860214e-06,2.827249609610382e-06,-1.858744356862552e-06,9.988068348361866e-07,-4.381746028464764e-07,1.5433356752026146e-07,-4.148808477563891e-08,7.165176601446078e-09
-1.4895,7.000000313097231,-1.646497101059987e-07,1.000000703317941,-2.6840040719151684e-06,3.4314174976939607e-06,-3.487041677620456e-06,2.8350319031331525e-06,-1.8673973470702706e-06,1.0049043319669513e-06,-4.413263160594676e-07,1.5556309002572853e-07,-4.183941288208384e-08,7.227816652257654e-09
-1.4865,7.000000315267151,-1.6594111033420306e-07,1.00000070258377,-2.6666940011994597e-06,3.4165539460961747e-06,-3.4839375030282367e-06,2.840657930170286e-06,-1.8751903320198548e-06,1.010768849896608e-06,-4.444498076296044e-07,1.5680109074077307e-07,-4.219629529198861e-08,7.2917356896643e-09
-1.4835,7.000000316753374,-1.6692830577416283e-07,1.0000007005134077,-2.6428488131438256e-06,3.395469471441381e-06,-3.4763967286150364e-06,2.8438904503925027e-06,-1.8820331630003124e-06,1.0163788541243208e-06,-4.4754436580983756e-07,1.5804950027886397e-07,-4.25596361241745e-08,7.357126969803242e-09
-1.4805,7.000000317500501,-1.6756760698303757e-07,1.0000006969389261,-2.6117371427171715e-06,3.367473876266246e-06,-3.4639330616500486e-06,2.844473777125486e-06,-1.8878285459974027e-06,1.0217109879298286e-06,-4.506091438471119e-07,1.5931036856813742e-07,-4.2930400529277474e-08,7.424196997137095e-09
-1.4775,7.000000317448894,-1.6781182149197887e-07,1.0000006916791573,-2.5725761156098544e-06,3.3318276289419204e-06,-3.446025307845394e-06,2.8421338749874237e-06,-1.8924720758082021e-06,1.026740083146237e-06,-4.5364316063271107e-07,1.605858637874723e-07,-4.3309614256694914e-08,7.49316545113479e-09
-1.4745,7.000000316534933,-1.6761013800319204e-07,1.0000006845397933,-2.5245320663584357e-06,3.287742675332292e-06,-3.4221180090727803e-06,2.836578698157802e-06,-1.8958523654611546e-06,1.0314391926278177e-06,-4.5664530265047414e-07,1.618782699214375e-07,-4.369836245028072e-08,7.564264927094982e-09
-1.4715,7.000000314691291,-1.669080532212081e-07,1.0000006753136164,-2.466721972271023e-06,3.2343839192684816e-06,-3.3916225470875447e-06,2.827498781763809e-06,-1.8978512741513361e-06,1.035779646959206e-06,-4.5961432757350986e-07,1.6318998270216488e-07,-4.409778760360062e-08,7.637740489051992e-09
-1.4685,7.000000311846931,-1.6564737976067068e-07,1.0000006637808705,-2.3982155366953274e-06,3.170871424887286e-06,-3.353918756853922e-06,2.8145680933714048e-06,-1.898344236441422e-06,1.0397311376086848e-06,-4.6254886975126253e-07,1.645235037373283e-07,-4.450908662284562e-08,7.713849034965745e-09
-1.4655,7.000000307926707,-1.6376635488749685e-07,1.000000649709794,-2.318037898350235e-06,3.0962833609684226e-06,-3.308357073878643e-06,2.7974451516593432e-06,-1.8972006948165957e-06,1.0432618275462163e-06,-4.6544744770859815e-07,1.6588143273467755e-07,-4.4933506965662855e-08,7.79285847101574e-09
-1.4625,7.000000302850647,-1.6119984640819488e-07,1.0000006328573057,-2.2251729829733746e-06,3.009659705727706e-06,-3.2542612197226914e-06,2.7757744133279902e-06,-1.8942846367481063e-06,1.0463384897525744e-06,-4.683084736545287e-07,1.6726645778568296e-07,-4.537234184662928e-08,7.875046694206304e-09
-1.4595,7.000000296532973,-1.5787963727961073e-07,1.0000006129698542,-2.1185675414177484e-06,2.9100066847559496e-06,-3.19093141041609e-06,2.7491879295077e-06,-1.889455236008854e-06,1.0489266725957928e-06,-4.7113026489230375e-07,1.6868134380354723e-07,-4.582692452344082e-08,7.960700379019189e-09
-1.4565,7.000000288881201,-1.5373476133927285e-07,1.000000589784403,-1.997135918594013e-06,2.796301921981986e-06,-3.117648057286117e-06,2.717307262730597e-06,-1.8825675958625778e-06,1.0509908908763657e-06,-4.739110569546224e-07,1.7012891921125298e-07,-4.62986217008719e-08,8.050113572085069e-09
-1.4535,7.000000279795452,-1.4869186249943428e-07,1.0000005630295503,-1.8597655738962395e-06,2.6675002450992467e-06,-3.0336759182922585e-06,2.679745652431269e-06,-1.8734735890405065e-06,1.0524948402639846e-06,-4.7664901825565e-07,1.7161206106243413e-07,-4.6788826111656016e-08,8.143586100284241e-09
-1.4505,7.000000269168099,-1.4267555803742918e-07,1.000000532426768,-1.705323335284895e-06,2.522540079603107e-06,-2.938268649537851e-06,2.6361104076654204e-06,-1.8620227863232508e-06,1.0534016325910358e-06,-4.793422660483616e-07,1.7313367877989896e-07,-4.729894835434179e-08,8.241421806369858e-09
-1.4475,7.000000256883832,-1.3560879467416962e-07,1.000000497691747,-1.5326623199742005e-06,2.3603503493069614e-06,-2.83067369994394e-06,2.5860054982791627e-06,-1.8480634623961926e-06,1.0536740490307218e-06,-4.819888834822177e-07,1.7469669671655504e-07,-4.7830408088096327e-08,8.343926633188081e-09
-1.4445,7.000000242820064,-1.2741319490598376e-07,1.0000004585358377,-1.3406294151495998e-06,2.179857787465024e-06,-2.7101374850315634e-06,2.529034308721115e-06,-1.8314436647751884e-06,1.053274807772867e-06,-4.845869375571013e-07,1.7630403576362202e-07,-4.8384624703285234e-08,8.451406583940334e-09
-1.4415,7.000000226847633,-1.1800939595130581e-07,1.0000004146675703,-1.1280731800493428e-06,1.9799945511754827e-06,-2.575910768496814e-06,2.4648025121280548e-06,-1.8120123291651792e-06,1.0521668424760489e-06,-4.871344977604241e-07,1.7795859424567894e-07,-4.896300760393397e-08,8.564165591879847e-09
-1.4385,7.000000208831675,-1.0731738480816945e-07,1.0000003657942407,-8.938520120536295e-07,1.7597060140326352e-06,-2.427254172780715e-06,2.392921018892829e-06,-1.789620422748816e-06,1.0503135871935394e-06,-4.896296551534792e-07,1.796632283870288e-07,-4.9566946253238346e-08,8.682503334993399e-09
-1.4355,7.000000188632589,-9.525683224238048e-08,1.0000003116235372,-6.368424165067321e-07,1.5179586155937362e-06,-2.263443732117793e-06,2.3130089483327836e-06,-1.7641220957162572e-06,1.0476792633985313e-06,-4.920705416408212e-07,1.8142073263195103e-07,-5.019780014544874e-08,8.806713035818878e-09
-1.4325,7.000000166107021,-8.17474255472995e-08,1.0000002518651898,-3.559472160103969e-07,1.2537476261378192e-06,-2.0837763963663216e-06,2.2246965725109603e-06,-1.73537582069085e-06,1.0442291641859214e-06,-4.944553491284479e-07,1.8323382015168192e-07,-5.08568888754493e-08,8.937079285090132e-09
-1.4295,7.000000141108821,-6.67091979146578e-08,1.0000001862326076,-5.01035450510154e-08,9.661046962455903e-07,-1.8875753903134105e-06,2.1276281790301167e-06,-1.7032454997096908e-06,1.0399299307968405e-06,-4.967823482504435e-07,1.851051038654173e-07,-5.154548248081604e-08,9.073875929183889e-09
-1.4265,7.000000113489977,-5.006284979345682e-08,1.0000001144444783,2.8170951575889e-07,6.541050570696849e-07,-1.6741953329181964e-06,2.0214648012598406e-06,-1.667601518958604e-06,1.0347498165809576e-06,-4.990499063318278e-07,1.8703707830974468e-07,-5.226479222920629e-08,9.217364059637632e-09
-1.4235,7.0000000831014315,-3.173005686512769e-08,1.0000000362263037,6.404638026202319e-07,3.168742361740358e-07,-1.4430270246656264e-06,1.9058867686515673e-06,-1.6283217325179367e-06,1.0286589334780847e-06,-5.012565042597744e-07,1.890321027042001e-07,-5.301596201639952e-08,9.367790138708154e-09
-1.4205,7.00000004979388,-1.1633759756816422e-08,0.999999951311831,1.0270755484664004e-06,-4.640581330298697e-08,-1.1935018172915566e-06,1.7805960298559952e-06,-1.5852923580683218e-06,1.0216294769622365e-06,-5.034007519484363e-07,1.910923854873885e-07,-5.380006052755367e-08,9.525384295898361e-09
