-2.6985,1.9999999999997222,0.5000000000005198,0.9999999999980178,2.0632899070061363e-12,-1.8801619464251223e-12,1.278155750170389e-12,-6.487968608384623e-13,2.3632371782603085e-13,-5.234574992070748e-14
-2.6955,1.9999999999996672,0.5000000000006134,0.999999999997712,2.4011473897067432e-12,-2.1782962035367964e-12,1.480369883777887e-12,-7.515873155392589e-13,2.737566995502057e-13,-6.062853959486595e-14
-2.6925000000000003,1.9999999999996094,0.5000000000007199,0.9999999999973574,2.7839144773001184e-12,-2.5164122154920167e-12,1.709970578722505e-12,-8.682612109206438e-13,3.1622119910890487e-13,-7.00215113844143e-14
-2.6895000000000002,1.9999999999995455,0.5000000000008412,0.9999999999969501,3.2166198228768047e-12,-2.8990560394228578e-12,1.969868274191951e-12,-1.000266255118934e-12,3.6425413342904193e-13,-8.064649841538671e-14
-2.6865,1.9999999999994735,0.5000000000009787,0.9999999999964849,3.70491956531506e-12,-3.3310156897026503e-12,2.2631559171108363e-12,-1.1491615715995167e-12,4.1843116079554036e-13,-9.263272975403464e-14
-2.6835,1.9999999999993914,0.5000000000011349,0.9999999999959558,4.254535024502157e-12,-3.8172528451204036e-12,2.593163996774013e-12,-1.3166320715623541e-12,4.793641108689024e-13,-1.0611527292793157e-13
-2.6805000000000003,1.9999999999992977,0.5000000000013117,0.9999999999953565,4.8717311401268176e-12,-4.363100037623882e-12,2.963420494808715e-12,-1.5044604615405485e-12,5.477034375443058e-13,-1.2123839506490428e-13
-2.6775,1.9999999999991909,0.5000000000015115,0.9999999999946797,5.563165369965024e-12,-4.974155419743253e-12,3.3776674521033933e-12,-1.7145437563935159e-12,6.241368953713268e-13,-1.3815338886344327e-13
-2.6745,1.9999999999990696,0.5000000000017368,0.9999999999939178,6.335857116956642e-12,-5.656319222372389e-12,3.839855371773074e-12,-1.9488809671317544e-12,7.093897345064463e-13,-1.5702020918148784e-13
-2.6715,1.9999999999989322,0.5000000000019906,0.9999999999930621,7.197283650911901e-12,-6.415843918093555e-12,4.354135467226206e-12,-2.209567903248187e-12,8.042244808952253e-13,-1.7800767042300029e-13
-2.6685000000000003,1.9999999999987768,0.5000000000022757,0.9999999999921035,8.155202751320554e-12,-7.259236867448712e-12,4.9248685573702376e-12,-2.4988090542522526e-12,9.094393278917055e-13,-2.0129154580646446e-13
-2.6655,1.9999999999986018,0.5000000000025956,0.9999999999910328,9.217853176082748e-12,-8.193359120536263e-12,5.556610783543467e-12,-2.818902195746645e-12,1.0258678358935814e-12,-2.2705592016395564e-13
-2.6625,1.999999999998405,0.5000000000029536,0.9999999999898395,1.0393797911437999e-11,-9.225339707849257e-12,6.254126053390002e-12,-3.172243612885194e-12,1.1543766005625763e-12,-2.554919001545189e-13
-2.6595,1.9999999999981841,0.5000000000033533,0.9999999999885125,1.1692134331891194e-11,-1.0362658434559782e-11,7.022346112088064e-12,-3.5613130024572915e-12,1.295866417717845e-12,-2.8679895457946736e-13
-2.6565000000000003,1.9999999999979365,0.500000000003799,0.9999999999870403,1.3122196272164818e-11,-1.1613037252142094e-11,7.866398019077718e-12,-3.9886837131290915e-12,1.451269180269289e-12,-3.211830255300074e-13
-2.6535,1.9999999999976594,0.500000000004295,0.9999999999854103,1.4693855575253088e-11,-1.2984514678003589e-11,8.791567586843438e-12,-4.457010431748736e-12,1.6215482146351116e-12,-3.588571646875443e-13
-2.6505,1.9999999999973508,0.5000000000048456,0.9999999999836097,1.641736044232467e-11,-1.4485337182261612e-11,9.803311276632141e-12,-4.9690372734017385e-12,1.8076961924477779e-12,-4.0004014174836465e-13
-2.6475,1.9999999999970073,0.500000000005456,0.9999999999816241,1.83032451019252e-11,-1.6124084067139226e-11,1.0907265766003338e-11,-5.5275821600083226e-12,2.0107326467811076e-12,-4.4495725344679934e-13
-2.6445000000000003,1.9999999999966256,0.5000000000061314,0.9999999999794393,2.0362551478306365e-11,-1.7909585826100944e-11,1.2109208652012658e-11,-6.1355391563484265e-12,2.2317053613653745e-12,-4.938398546149012e-13
-2.6415,1.9999999999962021,0.5000000000068773,0.9999999999770395,2.2606760908495918e-11,-1.985087452693605e-11,1.3415073761721944e-11,-6.795883545138374e-12,2.4716883650970763e-12,-5.469243161591646e-13
-2.6385,1.9999999999957332,0.5000000000076997,0.9999999999744084,2.5047660113565323e-11,-2.1957335698196637e-11,1.4830954219372748e-11,-7.511649625205934e-12,2.7317810437407414e-12,-6.044542043351178e-13
-2.6355000000000004,1.9999999999952147,0.500000000008605,0.9999999999715288,2.769756899397018e-11,-2.4238569987558102e-11,1.6363083789184583e-11,-8.28595009761531e-12,3.013108723558292e-12,-6.666779041118692e-13
-2.6325000000000003,1.9999999999946423,0.5000000000095999,0.9999999999683823,3.056916809802828e-11,-2.670439499011963e-11,1.8017856637695447e-11,-9.121975968899995e-12,3.3168216700308382e-12,-7.338486649016363e-13
-2.6295,1.999999999994011,0.5000000000106917,0.9999999999649498,3.367554726434565e-11,-2.936495323251371e-11,1.9801828527704978e-11,-1.0022984439143592e-11,3.644095886912505e-12,-8.062262023530755e-13
