-2.6985,1.9971140158948448,0.5037229808767933,0.9912462999788549,0.004349878664039764,-0.001693792381889957,0.0002767146767796355,7.80467639745936e-05,-5.279846399557959e-05,7.359428718586611e-06,2.9235758030667215e-06,-1.2666315531730872e-06
-2.6955,1.9970616535728598,0.5037751393494193,0.991155491740251,0.004393119860827519,-0.0017043207797442796,0.0002762573064786661,7.95047670362782e-05,-5.330759970402541e-05,7.383002236989527e-06,2.967669124763541e-06,-1.2818730908621234e-06
-2.6925000000000003,1.9970092062254816,0.503827752665522,0.9910638045014897,0.004436478798171162,-0.001714811957731926,0.00027578489932514317,8.096574094804564e-05,-5.381766909106981e-05,7.406777535284254e-06,3.011840041536187e-06,-1.2971632120244532e-06
-2.6895000000000002,1.996956673633007,0.5038808279258693,0.9909712216861826,0.004479962327796938,-0.0017252672823973914,0.00027529743829611964,8.242994160097526e-05,-5.4328836950408886e-05,7.430783918429143e-06,3.056102872359947e-06,-1.3125089444930197e-06
-2.6865,1.9969040585901499,0.5039343719567065,0.9908777261790842,0.004523576635689581,-0.0017356875506508995,0.0002747949081371889,8.389753354263843e-05,-5.48412533264916e-05,7.455056592264054e-06,3.100470547962073e-06,-1.3279174977240455e-06
-2.6835,1.996851366556226,0.5039883913324331,0.9907833004561767,0.004567327265443564,-0.0017460730441456569,0.00027427729673526284,8.53685988830517e-05,-5.535505440982607e-05,7.4796358360604226e-06,3.1449546886530937e-06,-1.343396200859767e-06
-2.6805000000000003,1.9967986048613453,0.5040428923972308,0.9906879269327056,0.004611219144421573,-0.0017564236381681787,0.00027374459571146776,8.684315539404023e-05,-5.5870363463152566e-05,7.504565060032785e-06,3.1895656894679623e-06,-1.3589523328210205e-06
-2.6775,1.9967457815175373,0.5040978812842181,0.9905915885055323,0.0046552566134201185,-0.0017667389588469332,0.00027319680009409386,8.832118276381971e-05,-5.6387291750020234e-05,7.529887871417959e-06,3.2343128106349784e-06,-1.3745928563910862e-06
-2.6745,1.996692903760495,0.5041533639310166,0.9904942692280132,0.004699443460315308,-0.0017770185731092504,0.00027263390706304473,8.980265438728556e-05,-5.6905939436795904e-05,7.555644466384097e-06,3.27920427057259e-06,-1.3903240871406933e-06
-2.6715,1.9966399765032432,0.5042093460910956,0.9903959550279847,0.004743782957762386,-0.0017872621890414756,0.000272055913896168,9.128757092789405e-05,-5.7426396442120284e-05,7.581867805188693e-06,3.3242473380856095e-06,-1.4061513416666632e-06
-2.6685000000000003,1.9965870009053974,0.5042658333408228,0.9902966343682907,0.004788277904541152,-0.0017974698416116201,0.0002714628153639175,9.277599142986447e-05,-5.7948743214065264e-05,7.60858008406451e-06,3.3694484203586894e-06,-1.422078615014594e-06
