0,1,2,3,4,5,6,7
-1.7393483709273183,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.7293233082706767,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.719298245614035,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.7092731829573935,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.699248120300752,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6892230576441103,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6791979949874687,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.669172932330827,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6591478696741855,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6491228070175439,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6390977443609023,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6290726817042607,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.619047619047619,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.6090225563909775,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5989974937343359,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5889724310776943,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5789473684210527,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.568922305764411,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5588972431077694,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5488721804511278,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5388471177944862,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5288220551378446,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.518796992481203,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.5087719298245614,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4987468671679198,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4887218045112782,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4786967418546366,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.468671679197995,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4586466165413534,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4486215538847118,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4385964912280702,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4285714285714286,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.418546365914787,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.4085213032581454,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3984962406015038,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3884711779448622,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3784461152882206,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.368421052631579,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3583959899749374,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3483709273182958,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3383458646616542,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3283208020050126,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.318295739348371,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.3082706766917294,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2982456140350878,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2882205513784462,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2781954887218046,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.268170426065163,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2581453634085213,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2481203007518797,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2380952380952381,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2280701754385965,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.218045112781955,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.2080200501253133,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1979949874686717,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1879699248120301,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1779448621553885,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.167919799498747,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1578947368421053,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1478696741854637,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.137844611528822,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1278195488721805,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.117794486215539,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.1077694235588973,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.0977443609022557,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.087719298245614,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.0776942355889725,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.0676691729323309,1.0,0.9671893636682638,-0.09664148896684494,0.0,0.0,0.0,0.0
-1.0576441102756893,0.9999995419665749,0.9671898029559998,-0.09664145662099147,0.0,0.0,0.0,0.0
-1.0476190476190477,0.9999925252036012,0.9671972498561895,-0.09664088777950823,0.0,0.0,0.0,0.0
-1.037593984962406,0.999935152845656,0.9672504340761063,-0.09663327997064695,0.0,0.0,0.0,0.0
-1.0275689223057645,0.9996852864033542,0.9675328274939626,-0.09654320303219381,0.0,0.0,0.0,0.0
-1.0175438596491229,0.9987231030801491,0.9683596051273617,-0.09547748776477462,0.0,0.0,0.0,0.0
-1.0075187969924813,0.9975723010743537,0.9714270628120293,-0.08457987955655058,-0.09424097167578942,-0.09366013435119469,-0.10653783075197423,-0.06409383396976732
-0.9974937343358397,0.9977427951259007,0.9729039303668411,-0.0760865790631129,-0.09499645183150895,-0.09464738593370385,-0.10726083445152908,-0.06452090019950472
-0.987468671679198,0.9984221561802652,0.9738459739641351,-0.07074272637770107,-0.0957855717330111,-0.09574084599751084,-0.10801944417905882,-0.06477912699309014
-0.9774436090225564,0.9992353687695289,0.9746766348741687,-0.06814453008260693,-0.096293540776731,-0.09648463243440096,-0.10855760223517623,-0.06486142536381263
-0.9674185463659148,0.9998171901868251,0.9752534218529328,-0.06729590818122667,-0.09649804133101522,-0.09679583552807185,-0.10881095713174732,-0.06487264929573117
-0.9573934837092732,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.9473684210526316,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.93734335839599,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.9273182957393484,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.9172932330827068,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.9072681704260652,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8972431077694236,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.887218045112782,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8771929824561404,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8671679197994988,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8571428571428572,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8471177944862156,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.837092731829574,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8270676691729324,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8170426065162908,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.8070175438596492,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7969924812030076,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.786967418546366,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7769423558897244,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7669172932330828,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7568922305764412,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7468671679197996,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.736842105263158,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7268170426065164,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7167919799498748,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.7067669172932332,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6967418546365916,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.68671679197995,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6766917293233083,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6666666666666667,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6566416040100251,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6466165413533835,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6365914786967419,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6265664160401003,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6165413533834587,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.6065162907268171,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5964912280701755,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5864661654135339,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5764411027568923,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5664160401002507,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5563909774436091,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5463659147869675,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5363408521303259,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5263157894736843,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5162907268170427,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.5062656641604011,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.4962406015037595,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.4862155388471179,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.4761904761904763,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.46616541353383467,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.45614035087719307,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.44611528822055146,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.43609022556390986,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.42606516290726826,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.41604010025062665,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.40601503759398505,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.39598997493734345,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.38596491228070184,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.37593984962406024,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.36591478696741864,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.35588972431077703,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.34586466165413543,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.3358395989974938,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.3258145363408522,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.3157894736842106,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.305764411027569,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2957393483709274,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2857142857142858,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2756892230576442,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2656641604010026,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.255639097744361,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2456140350877194,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2355889724310778,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.2255639097744362,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.21553884711779459,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.20551378446115298,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.19548872180451138,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.18546365914786977,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.17543859649122817,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.16541353383458657,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.15538847117794496,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.14536340852130336,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.13533834586466176,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.12531328320802015,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.11528822055137855,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.10526315789473695,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.09523809523809534,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.08521303258145374,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.07518796992481214,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.06516290726817053,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.05513784461152893,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.04511278195488733,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.03508771929824572,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.02506265664160412,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.015037593984962516,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
-0.005012531328320913,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.005012531328320691,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.015037593984962072,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.025062656641603898,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.03508771929824572,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.045112781954887105,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.055137844611528486,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.06516290726817031,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.07518796992481214,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.08521303258145352,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.0952380952380949,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.10526315789473673,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.11528822055137855,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.12531328320801993,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.1353383458646613,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.14536340852130314,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.15538847117794496,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.16541353383458635,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.17543859649122773,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.18546365914786955,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.19548872180451138,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.20551378446115276,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.21553884711779414,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.22556390977443597,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
0.2355889724310778,1.0,0.9754355347922605,-0.06715808512642626,-0.09653727688703102,-0.09685359939122024,-0.10886744003075179,-0.06486092013311724
